,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country,income,prediction,index
8533,-0.33588716,7,1.1347215,0,10,0,4,1,0.51282346,-0.21665621,1.179399,39,False,True,244
2861,0.39722744,4,-3.1409085,4,7,0,4,0,-0.14591824,-0.21665621,-0.03542877,8,False,False,245
31685,1.5702108,4,-0.42005304,2,1,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,246
23904,-0.629133,4,1.1347215,2,8,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,False,247
19874,1.0570306,2,-0.42005304,3,14,2,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,248
4456,-0.4091986,7,1.5234151,2,10,4,4,1,-0.14591824,-0.21665621,1.5843416,2,False,True,249
12413,-0.8490674,4,1.1347215,4,8,0,1,1,-0.14591824,-0.21665621,-0.03542877,30,False,False,250
1636,-0.8490674,4,-1.586134,0,8,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,251
646,-0.55582154,2,-0.42005304,0,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,252
23651,1.3502764,4,1.1347215,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,253
14046,1.6435223,1,-0.42005304,4,1,1,4,0,-0.14591824,-0.21665621,-0.44037136,33,False,False,254
8066,1.6435223,6,-0.42005304,2,12,4,1,1,-0.14591824,-0.21665621,1.8273071,35,False,False,255
18581,-1.435559,4,-0.80874664,4,8,3,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,256
162,0.39722744,5,1.5234151,0,4,1,1,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,257
30195,-0.55582154,4,-0.03135939,4,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,22,False,False,258
10266,1.2769649,5,-1.9748275,2,14,4,4,1,-0.14591824,-0.21665621,4.7428937,39,False,False,259
29121,0.91040766,6,-0.03135939,2,10,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,260
19696,-0.629133,4,0.7460279,0,1,0,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,261
30163,-0.18926424,0,0.35733426,0,0,3,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,262
11538,0.6171618,4,1.9121088,2,4,4,4,1,0.8950697,-0.21665621,1.5843416,39,True,True,263
11019,-0.629133,4,-0.03135939,4,3,1,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,264
12286,-0.2625757,4,1.1347215,2,3,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,265
27279,-0.92237884,4,-0.42005304,2,1,4,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,266
19265,-0.115952775,4,-0.42005304,2,7,4,4,1,0.3231221,-0.21665621,0.77445644,39,False,False,267
23995,1.2036535,6,1.5234151,2,12,4,4,1,0.27424118,-0.21665621,1.179399,39,True,True,268
5280,0.030670146,7,-0.03135939,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,269
27161,0.323916,4,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,270
8808,0.6171618,2,1.1347215,2,10,4,4,1,0.27884492,-0.21665621,-0.03542877,39,False,True,271
32181,0.323916,2,1.1347215,2,11,4,4,1,-0.14591824,-0.21665621,1.179399,39,True,True,272
4881,-0.9956903,4,1.1347215,4,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,26,False,False,273
66,-0.7757559,4,-0.03135939,0,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,274
31902,-0.33588716,4,-1.586134,2,6,4,4,1,-0.14591824,-0.21665621,-0.03542877,32,False,False,275
23182,1.4968994,6,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,-0.44037136,39,False,False,276
7154,-0.48251006,4,-0.42005304,0,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,277
25582,0.39722744,4,-0.03135939,4,1,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,278
6566,0.10398161,6,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,279
18526,-1.2156247,4,1.1347215,4,10,0,4,0,-0.14591824,-0.21665621,-2.5460727,39,False,False,280
17667,-1.5088705,4,-0.03135939,4,8,3,4,1,-0.14591824,-0.21665621,-1.169268,39,False,False,281
14128,0.2506045,4,0.7460279,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,282
29647,0.2506045,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,33,False,False,283
22970,0.91040766,1,-0.42005304,2,14,4,4,1,0.8950697,-0.21665621,-0.03542877,39,True,True,284
32489,1.6435223,4,-0.42005304,2,12,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,285
31089,-1.1423132,4,1.1347215,4,4,3,4,1,-0.14591824,-0.21665621,-0.84531397,0,False,False,286
11904,1.3502764,4,1.5234151,2,10,4,4,1,-0.14591824,4.6895356,0.3695138,39,True,True,287
20049,1.4235879,4,-0.03135939,4,5,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,288
6856,-1.5821819,4,-1.1974403,4,8,3,4,1,-0.14591824,-0.21665621,-2.3031073,39,False,False,289
11627,-0.70244443,4,-1.586134,2,5,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,290
8674,0.17729306,6,0.35733426,2,5,4,4,1,-0.14591824,-0.21665621,2.3942268,39,True,False,291
21647,-0.18926424,5,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,True,292
8656,-0.18926424,6,1.1347215,0,8,1,2,1,-0.14591824,-0.21665621,0.3695138,39,True,False,293
16280,-0.8490674,4,-0.42005304,4,6,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,294
23828,-1.5821819,4,-1.1974403,4,6,3,4,1,-0.14591824,-0.21665621,-0.03542877,2,False,False,295
19684,-1.5821819,4,-1.586134,4,8,3,4,0,-0.14591824,-0.21665621,-2.4650843,39,False,False,296
15519,-1.0690018,4,-0.03135939,4,12,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,297
28377,-1.1423132,2,1.1347215,4,10,0,4,0,-0.14591824,2.4932888,-0.03542877,39,False,False,298
15134,-0.9956903,1,-0.42005304,4,1,2,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,299
29871,0.10398161,4,-0.03135939,4,13,0,4,0,-0.14591824,-0.21665621,0.77445644,39,True,False,300
26681,2.5232596,0,-0.42005304,6,0,0,4,0,-0.14591824,-0.21665621,-1.4932221,39,True,False,301
29270,0.6171618,4,-2.752215,5,12,1,4,0,-0.14591824,-0.21665621,-0.03542877,26,False,False,302
6831,0.4705389,4,1.5234151,0,10,1,4,0,-0.14591824,-0.21665621,0.77445644,39,False,False,303
23610,0.323916,7,0.35733426,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,304
3915,0.91040766,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,305
19761,-0.70244443,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,306
22455,0.10398161,4,-0.42005304,2,12,4,4,1,0.842262,-0.21665621,0.3695138,39,True,True,307
30960,0.323916,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,308
2725,-0.7757559,4,1.5234151,4,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,309
24368,0.10398161,4,1.5234151,4,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,310
7763,1.0570306,0,-2.363521,5,0,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,311
24312,-1.3622476,7,-0.42005304,4,8,2,3,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,312
26073,0.91040766,6,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,313
29072,-1.1423132,0,-2.363521,4,0,0,4,0,-0.14591824,-0.21665621,-0.03542877,26,False,False,314
19453,-0.92237884,7,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,-2.3031073,39,False,False,315
27145,-0.7757559,4,-0.03135939,5,6,0,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,316
4112,-0.042641316,7,-0.03135939,0,11,1,0,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,317
23811,-1.435559,2,-0.03135939,4,8,3,2,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,318
20694,-0.18926424,4,1.1347215,2,12,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,True,319
27834,-1.3622476,7,-0.03135939,4,3,3,4,1,-0.14591824,-0.21665621,-0.1974058,39,False,False,320
20362,-0.18926424,2,-0.03135939,2,13,4,4,1,-0.14591824,-0.21665621,0.12654826,39,True,False,321
140,1.6435223,5,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,322
15271,0.91040766,4,-0.03135939,2,1,4,4,1,1.8883954,-0.21665621,-0.03542877,39,True,True,323
184,-0.115952775,1,-0.03135939,2,1,4,4,1,-0.14591824,-0.21665621,0.12654826,39,True,False,324
20547,-0.4091986,4,-0.42005304,4,7,0,3,1,-0.14591824,-0.21665621,0.77445644,39,False,False,325
11830,-0.7757559,4,1.1347215,4,1,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,326
5918,-0.4091986,5,1.5234151,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,True,327
20723,0.54385036,4,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,1.9892842,39,True,False,328
11832,-0.33588716,4,-0.42005304,5,6,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,329
15428,-1.3622476,4,-0.42005304,4,6,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,330
12835,0.39722744,7,-1.1974403,5,13,0,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,331
17539,0.6171618,2,1.5234151,0,11,0,2,1,-0.14591824,-0.21665621,0.77445644,39,True,False,332
16782,0.4705389,4,1.1347215,2,14,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,True,333
25040,-1.5088705,4,-0.80874664,4,12,3,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,334
22001,-1.2156247,4,-0.42005304,2,8,4,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,335
20047,0.69047326,2,1.5234151,2,10,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,True,336
23390,-0.33588716,4,-0.42005304,4,14,3,4,1,-0.14591824,4.6969805,-0.03542877,39,False,False,337
9724,-0.92237884,4,-0.42005304,4,1,0,4,1,-0.14591824,-0.21665621,1.017422,39,False,False,338
28974,1.7901452,4,-0.42005304,0,11,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,339
2584,1.3502764,4,-3.1409085,0,3,1,4,1,-0.14591824,-0.21665621,-0.03542877,32,False,False,340
20132,0.69047326,1,-0.42005304,2,14,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,341
6116,1.2769649,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,342
29325,-1.3622476,0,-0.03135939,4,0,3,4,0,-0.14591824,-0.21665621,-2.0601418,10,False,False,343
1897,-0.92237884,4,-1.1974403,4,14,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,344
23706,0.8370962,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,345
6914,2.083391,0,-1.9748275,0,0,0,4,0,0.13166049,-0.21665621,-0.03542877,39,False,False,346
1468,-1.0690018,4,0.35733426,4,11,0,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,347
8192,0.4705389,6,-0.03135939,4,12,3,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,348
17520,-0.55582154,6,2.3008025,4,10,3,4,0,-0.14591824,-0.21665621,0.6124794,39,False,False,349
15855,-0.629133,4,0.7460279,4,10,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,350
25661,0.6171618,2,1.5234151,4,10,0,4,1,-0.14591824,-0.21665621,-0.44037136,39,True,False,351
18499,0.4705389,4,-0.03135939,2,8,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,352
12322,1.3502764,4,-0.03135939,0,4,0,4,0,-0.14591824,-0.21665621,0.77445644,39,True,False,353
24516,0.4705389,4,-0.03135939,0,10,1,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,354
30472,0.10398161,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,355
31262,-1.2156247,4,-0.42005304,4,12,1,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,356
9895,-0.042641316,4,-0.80874664,2,8,4,4,1,0.38784534,-0.21665621,-0.03542877,39,False,False,357
28769,-1.0690018,4,-1.1974403,2,6,4,3,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,358
1677,-1.0690018,4,-0.03135939,4,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,359
19503,-0.9956903,4,-0.42005304,4,8,2,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,360
19832,-0.115952775,4,0.7460279,0,3,0,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,361
10553,0.10398161,4,1.1347215,2,8,5,4,0,-0.14591824,-0.21665621,-0.03542877,33,False,False,362
23253,-0.7757559,4,-0.42005304,2,12,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,363
1666,0.8370962,5,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,True,364
26841,-0.9956903,4,-0.03135939,2,4,5,2,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,365
32514,0.10398161,4,0.35733426,2,3,4,2,1,-0.14591824,-0.21665621,0.3695138,39,False,False,366
6114,1.3502764,5,-0.42005304,2,1,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,367
29262,1.5702108,4,-0.42005304,2,8,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,368
26721,0.17729306,6,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,369
17443,1.8634566,4,-0.03135939,6,12,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,370
13776,1.8634566,2,-0.42005304,6,8,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,371
11980,-0.55582154,4,0.35733426,4,8,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,372
2161,-1.2889361,4,-0.03135939,4,8,0,4,0,-0.14591824,-0.21665621,-0.2783943,39,False,False,373
25046,-0.7757559,4,-0.42005304,4,6,0,4,1,-0.14591824,-0.21665621,-0.03542877,0,False,False,374
19147,0.39722744,7,-0.42005304,2,8,5,4,0,-0.14591824,-0.21665621,-2.0601418,39,False,False,375
26516,0.323916,4,-0.42005304,2,8,4,4,1,-0.14591824,-0.21665621,1.5843416,27,False,False,376
9777,1.6435223,4,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,377
23222,0.9837191,5,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,378
21089,-1.0690018,4,-0.03135939,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,379
11402,-1.2156247,4,-0.42005304,0,12,3,4,0,-0.14591824,-0.21665621,-0.6023484,39,False,False,380
24600,0.17729306,5,1.1347215,2,10,4,4,1,1.8883954,-0.21665621,-0.03542877,39,True,True,381
10861,0.323916,4,-0.42005304,4,8,1,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,382
15732,-0.042641316,6,-0.03135939,4,8,0,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,383
25315,1.8634566,6,1.9121088,2,10,4,4,1,-0.14591824,-0.21665621,-2.5460727,39,True,True,384
18224,-0.55582154,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,385
3544,0.030670146,2,1.1347215,0,1,1,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,386
503,1.4235879,4,-0.03135939,0,8,1,4,0,-0.14591824,-0.21665621,0.12654826,10,False,False,387
2151,-0.629133,4,-0.03135939,4,1,0,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,388
8380,-0.33588716,1,-0.03135939,4,1,0,2,0,-0.14591824,-0.21665621,2.5562038,39,False,False,389
22466,0.10398161,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,1.8273071,39,False,False,390
1741,0.4705389,4,-1.1974403,2,8,5,4,0,-0.14591824,-0.21665621,-0.6833369,39,False,False,391
19178,0.91040766,2,-1.1974403,2,6,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,392
10756,-0.9956903,4,-1.586134,4,6,3,2,1,-0.14591824,3.7589226,-0.03542877,39,False,False,393
13945,0.6171618,4,0.35733426,0,10,0,4,0,-0.14591824,3.9251919,-0.03542877,39,False,True,394
14991,0.030670146,5,-0.42005304,2,4,4,4,1,0.27424118,-0.21665621,1.5843416,39,True,True,395
814,-1.5821819,4,-1.586134,4,5,3,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,396
5203,-1.5821819,4,-1.586134,4,10,3,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,397
28494,0.17729306,4,-1.9748275,2,8,4,4,1,-0.14591824,-0.21665621,1.179399,28,False,False,398
2955,1.0570306,4,-0.03135939,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,399
8082,-1.435559,4,-0.42005304,4,3,3,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,400
18492,1.130342,6,-0.03135939,2,14,4,4,1,0.23714042,-0.21665621,-0.84531397,39,False,False,401
12696,1.2769649,6,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,402
4436,0.030670146,4,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,403
17178,-1.2156247,4,1.1347215,4,1,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,404
23919,0.54385036,4,-0.03135939,2,1,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,405
16665,1.936768,4,-0.03135939,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,406
11251,-0.70244443,4,-2.363521,2,5,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,407
30474,-0.115952775,4,-0.42005304,4,8,1,2,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,408
25082,0.17729306,4,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,409
17394,0.4705389,4,-0.03135939,0,8,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,410
16227,1.130342,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,411
23648,0.54385036,4,-0.42005304,0,4,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,412
10736,-0.629133,4,1.9121088,2,10,4,1,1,-0.14591824,-0.21665621,-1.6551992,19,True,False,413
8120,0.39722744,4,-1.586134,2,7,4,4,1,0.44796482,-0.21665621,1.5843416,39,False,False,414
9058,-0.8490674,7,-0.03135939,4,13,3,4,0,-0.14591824,-0.21665621,3.204112,39,False,False,415
21886,0.2506045,4,-0.03135939,0,1,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,416
185,-0.33588716,4,-0.42005304,2,1,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,417
16431,-0.55582154,4,-0.03135939,4,4,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,418
30410,1.8634566,4,0.35733426,2,3,4,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,419
28465,-0.48251006,4,-0.42005304,4,3,3,2,1,-0.14591824,-0.21665621,-0.1974058,39,False,False,420
19177,-1.1423132,4,0.7460279,2,12,5,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,421
18401,0.2506045,2,1.5234151,2,10,5,4,0,-0.14591824,-0.21665621,-0.1974058,39,True,True,422
12591,1.2769649,4,-0.03135939,2,4,4,2,1,-0.14591824,-0.21665621,0.77445644,39,True,False,423
24055,-0.2625757,6,1.1347215,5,3,0,4,1,-0.14591824,-0.21665621,1.9892842,39,False,False,424
18147,1.4235879,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,425
13154,0.54385036,4,-0.42005304,2,6,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,426
13765,2.4499483,4,-1.586134,2,12,4,4,1,-0.14591824,-0.21665621,-2.0601418,39,False,False,427
942,-0.042641316,5,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,428
3196,-1.3622476,4,-2.752215,3,5,2,4,1,-0.14591824,-0.21665621,-0.03542877,26,False,False,429
21637,1.2036535,6,0.7460279,0,12,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,430
9372,1.4235879,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,431
12875,-0.115952775,4,1.1347215,2,13,4,4,1,-0.14591824,4.6895356,-0.03542877,39,True,True,432
6107,0.030670146,4,-0.42005304,4,8,3,4,0,-0.14591824,-0.21665621,-0.1974058,39,False,False,433
24305,-0.48251006,4,0.7460279,0,12,0,4,1,0.20572662,-0.21665621,0.6124794,39,False,False,434
20083,1.2769649,2,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,435
10603,-1.3622476,4,-1.1974403,4,3,0,2,1,-0.14591824,-0.21665621,-1.2502565,39,False,False,436
27727,0.17729306,4,-0.80874664,0,14,0,4,1,-0.14591824,-0.21665621,3.528066,39,True,False,437
31721,-0.629133,4,-0.03135939,2,6,4,4,1,-0.14591824,-0.21665621,-0.6833369,39,False,False,438
17162,-0.70244443,2,1.1347215,4,6,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,439
3547,1.3502764,4,-1.586134,2,3,4,4,1,-0.14591824,-0.21665621,0.20753679,39,False,False,440
31941,1.7168337,6,-2.363521,6,5,2,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,441
24886,0.4705389,6,1.1347215,0,4,1,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,442
4951,0.10398161,4,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,False,443
3678,0.10398161,4,1.1347215,2,1,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,444
16553,0.10398161,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,445
6140,-0.55582154,4,0.35733426,4,8,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,446
26459,-0.33588716,7,1.5234151,2,4,4,4,1,-0.14591824,-0.21665621,-0.1974058,39,False,True,447
29402,2.2300138,4,0.35733426,6,12,0,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,448
12899,0.17729306,4,1.1347215,0,13,1,2,1,0.8601354,-0.21665621,0.3695138,0,True,True,449
9573,0.030670146,4,-1.9748275,2,14,4,4,1,-0.14591824,-0.21665621,-1.2502565,39,False,False,450
14278,-0.042641316,4,-0.42005304,4,3,1,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,451
26851,-0.8490674,4,1.1347215,4,7,0,4,1,-0.14591824,-0.21665621,0.04555975,39,False,False,452
19576,1.0570306,6,-3.1409085,2,4,4,4,1,0.8950697,-0.21665621,2.1512613,22,True,True,453
20621,0.17729306,4,0.7460279,2,5,4,1,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,454
6432,-0.042641316,0,-0.03135939,2,0,4,4,1,-0.14591824,-0.21665621,-2.0601418,39,False,False,455
24954,-1.5821819,4,-1.1974403,4,1,3,4,1,-0.14591824,-0.21665621,-1.9791532,39,False,False,456
20385,-0.70244443,2,0.7460279,4,1,0,4,1,0.351557,-0.21665621,-0.03542877,39,False,False,457
12686,1.7901452,4,-1.1974403,2,8,4,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,458
28783,2.1567025,0,-1.586134,2,0,4,4,1,-0.14591824,-0.21665621,-0.44037136,39,False,False,459
12731,-0.115952775,4,-0.42005304,4,1,3,4,1,-0.14591824,-0.21665621,-0.1974058,39,False,False,460
3796,1.936768,4,-0.42005304,4,7,0,4,1,-0.14591824,-0.21665621,-2.4650843,39,False,False,461
26347,1.936768,5,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,462
12404,-1.3622476,4,-0.42005304,4,5,3,1,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,463
28853,0.91040766,7,1.1347215,6,1,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,464
933,-1.1423132,4,-0.42005304,2,1,5,4,0,-0.14591824,-0.21665621,-0.03542877,26,False,False,465
13728,0.030670146,4,-0.42005304,0,4,0,4,0,-0.14591824,-0.21665621,-0.1974058,39,False,False,466
7506,-0.48251006,4,-0.42005304,2,3,4,4,1,0.36604527,-0.21665621,-0.03542877,39,False,False,467
29478,-0.042641316,4,-0.03135939,2,8,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,468
14391,0.69047326,4,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,469
13427,0.39722744,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,470
30969,0.91040766,4,0.35733426,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,2,True,False,471
12326,1.4968994,0,-0.03135939,2,0,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,472
19746,0.17729306,4,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,473
27770,2.0100796,0,-2.363521,2,0,4,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,474
5409,1.5702108,4,-0.42005304,0,12,0,4,0,-0.14591824,-0.21665621,-0.6023484,39,False,False,475
18879,0.76378477,4,1.1347215,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,476
24933,1.936768,5,-1.1974403,2,4,4,4,1,0.72310627,-0.21665621,-0.44037136,39,True,True,477
1682,0.323916,4,1.1347215,2,4,4,4,1,13.394372,-0.21665621,1.5843416,39,True,True,478
